Date,Close,Volume,Return,Cumulative_Return_Pct,Event,Event_Description
2020-01-02,72.4682388305664,135480400,2.2816031405006987,0.0,,
2020-01-03,71.76373291015625,146322800,-0.9721581920285383,-0.9721581920285383,,
2020-01-06,72.33554077148438,118387200,0.7967922488703261,-0.18311202427905293,,
2020-01-07,71.99536895751953,108872000,-0.47026926229732924,-0.6525201670106284,,
2020-01-08,73.15349578857422,132079200,1.6086129536165394,0.9455962626744308,,
2020-01-09,74.70732116699219,170108400,2.124061689285206,3.0897429999104054,,
2020-01-10,74.87623596191406,140644800,0.22610206373789854,3.3228310363353053,,
2020-01-13,76.47589874267578,121532000,2.136409182715049,5.530229486436733,,
2020-01-14,75.44324493408203,161954400,-1.3502996703162573,4.105255145597386,,
2020-01-15,75.11992645263672,121923600,-0.42855855647223606,3.659103166933675,,
2020-01-16,76.06092071533203,108829200,1.2526559957278582,4.957595137871995,,
2020-01-17,76.9029769897461,137816400,1.1070813585935424,6.1195611080714585,,
2020-01-21,76.38180541992188,110843200,-0.6777001232263213,5.400388711674831,,
2020-01-22,76.65446472167969,101832400,0.3569689145979549,5.776635335240932,,
2020-01-23,77.02362823486328,104472000,0.48159427441567537,6.2860495546849915,,
2020-01-24,76.8016357421875,146537600,-0.2882134972905681,5.979718814131463,,
2020-01-27,74.54325866699219,161940000,-2.9405325203962773,2.8633507173773776,,
2020-01-28,76.65204620361328,162234000,2.82894466157122,5.773297986209913,,
2020-01-29,78.25655364990234,216229200,2.093234982960479,7.987381662288273,,
2020-01-30,78.14315795898438,126743200,-0.14490248500498293,7.830905262767818,,
2020-01-31,74.67838287353516,199588400,-4.433881578305043,3.049810618602389,,
2020-02-03,74.47330474853516,173788400,-0.27461511231073876,2.7668202654361096,,
2020-02-04,76.93191528320312,136616400,3.3013313199537153,6.159493489379497,,
2020-02-05,77.55927276611328,118826800,0.815471031236803,7.025193405693098,,
2020-02-06,78.46646118164062,105425600,1.169671121418392,8.277036185601672,,
2020-02-07,77.39990234375,117684000,-1.3592544149807706,6.805275790838539,,
2020-02-10,77.76751708984375,109348800,0.47495505157240103,7.312552843552966,,
2020-02-11,77.29832458496094,94323200,-0.6033270990775774,6.6651071315358745,,
2020-02-12,79.13397979736328,113730400,2.374767140502154,9.198155046076995,,
2020-02-13,78.5704574584961,94747600,-0.7121117127056986,8.420542193935354,,
2020-02-14,78.58980560302734,80113600,0.024625215579887616,8.44724098618348,,
2020-02-18,77.1507797241211,152531200,-1.8310592167323225,6.461507784814047,,
2020-02-19,78.26812744140625,93984000,1.448264970594737,8.0033525092285,,
2020-02-20,77.46517944335938,100566000,-1.0258939676920042,6.895352630931195,,
2020-02-21,75.7117691040039,129554000,-2.263481930791267,4.475795639274471,,
