Date,Close,Volume,Return,Cumulative_Return_Pct,Event,Event_Description
2020-01-02,72.46826934814453,135480400,2.281635199171972,0.0,,
2020-01-03,71.76373291015625,146322800,-0.9721998942787247,-0.9721998942787247,,
2020-01-06,72.3355484008789,118387200,0.7968028801379923,-0.18314353089904367,,
2020-01-07,71.99535369873047,108872000,-0.4703008543781251,-0.6525830596866178,,
2020-01-08,73.15350341796875,132079200,1.6086450857434986,0.9455642807368436,,
2020-01-09,74.70732879638672,170108400,2.1240614677605407,3.089710115037425,,
2020-01-10,74.87621307373047,140644800,0.22606119113699474,3.322755941663158,,
2020-01-13,76.47590637207031,121532000,2.1364505931471545,5.530195573834806,,
2020-01-14,75.44322967529297,161954400,-1.3503294642278174,4.105190249344082,,
2020-01-15,75.11990356445312,121923600,-0.42856875591280597,3.6590279306518037,,
2020-01-16,76.06090545654297,108829200,1.2526665336869858,4.957529882684342,,
2020-01-17,76.90298461914062,137816400,1.1071116726039776,6.119526947292342,,
2020-01-21,76.38182830810547,110843200,-0.6776802143846128,5.400375909571986,,
2020-01-22,76.65445709228516,101832400,0.35692885365348204,5.776580263052478,,
2020-01-23,77.02363586425781,104472000,0.481614228287075,6.286015323794847,,
2020-01-24,76.80165100097656,146537600,-0.2882035634781843,5.979695240152694,,
2020-01-27,74.54328918457031,161940000,-2.940512068389689,2.8633495115733876,,
2020-01-28,76.65203094482422,162234000,2.8288820943125126,5.773232387516392,,
2020-01-29,78.25656127929688,216229200,2.0932652595045065,7.987346714939236,,
2020-01-30,78.1431655883789,126743200,-0.1449024708781388,7.830870381313559,,
2020-01-31,74.67839050292969,199588400,-4.433881145409446,3.049777750545579,,
2020-02-03,74.47329711914062,173788400,-0.27463551692509247,2.766766460730219,,
2020-02-04,76.93194580078125,136616400,3.3013828805072754,6.15949089551564,,
2020-02-05,77.55925750732422,118826800,0.8154112053365026,7.025127279805865,,
2020-02-06,78.46646118164062,105425600,1.1696910252534831,8.276990588363864,,
2020-02-07,77.39990234375,117684000,-1.3592544149807706,6.805230813383201,,
2020-02-10,77.76749420166016,109348800,0.4749254802384639,7.3124760687434565,,
2020-02-11,77.29832458496094,94323200,-0.603297845090145,6.665062213107853,,
2020-02-12,79.13397979736328,113730400,2.374767140502154,9.198109060940919,,
2020-02-13,78.57047271728516,94747600,-0.7120924304844567,8.420517592085798,,
2020-02-14,78.58980560302734,80113600,0.024605790284293327,8.447195317269628,,
2020-02-18,77.15080261230469,152531200,-1.8310300931285495,6.461494535856538,,
2020-02-19,78.26814270019531,93984000,1.4482546520033557,8.003328083064364,,
2020-02-20,77.46517944335938,100566000,-1.0259132632183143,6.895307615543023,,
2020-02-21,75.71175384521484,129554000,-2.263501628401432,4.4757305869804975,,
2020-02-24,72.11541748046875,222195200,-4.750037057784251,-0.48690533229190924,,
2020-02-25,69.67272186279297,230673600,-3.3872030461965297,-3.857615906240952,,
2020-02-26,70.77798461914062,198054800,1.5863636826536798,-2.3324480413401516,,
2020-02-27,66.15135192871094,320605600,-6.53682457239465,-8.716804577030146,,
2020-02-28,66.1126480102539,426510000,-0.05850812920458193,-8.770212666950282,,
2020-03-02,72.26778411865234,341397200,9.310073478593361,-0.27665243187888766,,
2020-03-03,69.9726333618164,319475600,-3.1758975106634835,-3.443763744845141,,
2020-03-04,73.21826934814453,219178400,4.6384362434174875,1.0349357128937697,,
2020-03-05,70.84329986572266,187572800,-3.2436842656429987,-2.2423185996278794,,
2020-03-06,69.90247344970703,226176800,-1.3280386681575829,-3.5405784097191195,,
2020-03-09,64.37376403808594,286744800,-7.909175653990063,-11.169723498117246,,
2020-03-10,69.01007843017578,285290000,7.202180051716134,-4.772007044014348,,
2020-03-11,66.61331176757812,255598800,-3.473067582473044,-8.0793395968084,,
2020-03-12,60.0349235534668,418474000,-9.875485904475244,-17.156951458226143,,
2020-03-13,67.22761535644531,370732000,11.98084610963608,-7.231653299905116,,
2020-03-16,58.57897186279297,322423600,-12.864718535376651,-19.166039992794705,,
2020-03-17,61.15468978881836,324056000,4.397000910255611,-15.61177003548222,,
2020-03-18,59.65763473510742,300233600,-2.4479807826360056,-17.67757768782029,,
2020-03-19,59.20054626464844,271857200,-0.7661860422199962,-18.308320597193617,,
2020-03-20,55.44215393066406,401693200,-6.348577118161991,-23.494579863202436,,
2020-03-23,54.26433181762695,336752800,-2.124416223998249,-25.11987342082659,,
2020-03-24,59.70841598510742,287531200,10.032527785981205,-17.607503915593114,,
2020-03-25,59.3795051574707,303602000,-0.5508617540930127,-18.061372664764697,,
2020-03-26,62.50421905517578,252087200,5.262276755959028,-13.749535324350715,,
2020-03-27,59.916412353515625,204216800,-4.140211238181801,-17.32048675583596,,
2020-03-30,61.626304626464844,167976400,2.8537961566533765,-14.960981984534294,,
2020-03-31,61.50054931640625,197002000,-0.20406109180297616,-15.13451353315518,,
2020-04-01,58.26456069946289,176218400,-5.261723111276517,-19.5999004480784,,
2020-04-02,59.23680114746094,165934000,1.6686651994391566,-18.25829196654104,,
2020-04-03,58.38549041748047,129880000,-1.4371315018534836,-19.43302780284297,,
2020-04-06,63.47890090942383,201820400,8.723760741792796,-12.404557911456271,,
2020-04-07,62.743675231933594,202887200,-1.1582205535336954,-13.419106325684494,,
2020-04-08,64.34956359863281,168895200,2.5594426223249034,-11.20311803019426,,
2020-04-09,64.81390380859375,161834800,0.7215903014621272,-10.562368341899365,,
2020-04-13,66.08606719970703,131022800,1.9627939629592417,-8.806891907100455,,
2020-04-14,69.42362976074219,194994800,5.050327099885221,-4.201341655857139,,
2020-04-15,68.78997039794922,131154400,-0.9127430602185127,-5.075737261675739,,
2020-04-16,69.3365478515625,157125200,0.7945598034878376,-4.321507226199839,,
2020-04-17,68.395751953125,215250000,-1.356854253043549,-5.619724924649116,,
2020-04-20,66.97606658935547,130015200,-2.075692310163524,-7.5787690366993505,,
2020-04-21,64.90582275390625,180991600,-3.0910203314003515,-10.435528076305456,,
2020-04-22,66.77534484863281,116862400,2.880361137728671,-7.855747833803461,,
2020-04-23,66.51657104492188,124814400,-0.3875289664134751,-8.21283350183254,,
2020-04-24,68.43685913085938,126161200,2.886931866407605,-5.563000542924346,,
2020-04-27,68.48524475097656,117087600,0.07070111155258463,-5.496232534591295,,
2020-04-28,67.37512969970703,112004800,-1.6209550762446567,-7.028096150564278,,
2020-04-29,69.58807373046875,137280800,3.2845117191237616,-3.974423073137079,,
2020-04-30,71.0561294555664,183064000,2.1096369627700673,-1.9486320085747688,,
2020-05-01,69.91217041015625,240616800,-1.6099371780804783,-3.52719743548523,,
