Event,Year,Domain,Day,Normalized_Price,Daily_Return_Pct
H100 Hopper Launch,2022,AI Hardware,-27,97.3443080753911,-3.2990025362740427
H100 Hopper Launch,2022,AI Hardware,-26,90.27643818372874,-7.260691489212123
H100 Hopper Launch,2022,AI Hardware,-25,91.47514643927077,1.3278196167890943
H100 Hopper Launch,2022,AI Hardware,-24,99.87366814696162,9.181206081223948
H100 Hopper Launch,2022,AI Hardware,-23,99.93397058989851,0.060378720493337035
H100 Hopper Launch,2022,AI Hardware,-22,92.37982715796986,-7.55913468396926
H100 Hopper Launch,2022,AI Hardware,-21,89.11920181493713,-3.529585888331488
H100 Hopper Launch,2022,AI Hardware,-20,88.16927445377159,-1.0659064958168374
H100 Hopper Launch,2022,AI Hardware,-19,84.38844599142193,-4.28814741390664
H100 Hopper Launch,2022,AI Hardware,-18,89.51876402971885,6.0794081204178285
H100 Hopper Launch,2022,AI Hardware,-17,91.06048520162491,1.722232415311531
H100 Hopper Launch,2022,AI Hardware,-16,91.91996250025123,0.9438531946357243
H100 Hopper Launch,2022,AI Hardware,-15,88.49720995846833,-3.7236226480984014
H100 Hopper Launch,2022,AI Hardware,-14,91.31355952044177,3.1824162177487514
H100 Hopper Launch,2022,AI Hardware,-13,89.40582391499365,-2.0892139299651946
H100 Hopper Launch,2022,AI Hardware,-12,86.47264422286244,-3.280747901747494
H100 Hopper Launch,2022,AI Hardware,-11,80.50067091960614,-6.9061994772184665
H100 Hopper Launch,2022,AI Hardware,-10,81.1114321574465,0.7587032888835443
H100 Hopper Launch,2022,AI Hardware,-9,86.76671498209907,6.972238899289862
H100 Hopper Launch,2022,AI Hardware,-8,85.42454439815086,-1.5468726506761565
H100 Hopper Launch,2022,AI Hardware,-7,83.32078803356335,-2.462707152153165
H100 Hopper Launch,2022,AI Hardware,-6,80.41774875730215,-3.484171651247203
H100 Hopper Launch,2022,AI Hardware,-5,86.61212288731642,7.702745010568068
H100 Hopper Launch,2022,AI Hardware,-4,92.35410262998901,6.629533547102873
H100 Hopper Launch,2022,AI Hardware,-3,93.372047631366,1.1022195791943634
H100 Hopper Launch,2022,AI Hardware,-2,99.73233091957876,6.811763744673605
H100 Hopper Launch,2022,AI Hardware,-1,100.79173340024158,1.0622457841851896
H100 Hopper Launch,2022,AI Hardware,0,100.0,-0.7855142217840894
H100 Hopper Launch,2022,AI Hardware,1,96.64456633639715,-3.355433663602847
H100 Hopper Launch,2022,AI Hardware,2,106.13031133882589,9.815083622405707
H100 Hopper Launch,2022,AI Hardware,3,104.40357671070812,-1.6269947824849806
H100 Hopper Launch,2022,AI Hardware,4,106.39044531527963,1.9030656488684405
H100 Hopper Launch,2022,AI Hardware,5,108.03800372188033,1.5485962124871966
H100 Hopper Launch,2022,AI Hardware,6,104.39602719927605,-3.371014270107875
H100 Hopper Launch,2022,AI Hardware,7,102.87287724919432,-1.4590114115877961
H100 Hopper Launch,2022,AI Hardware,8,100.70880403420534,-2.1036382697324885
H100 Hopper Launch,2022,AI Hardware,9,103.15187780049595,2.4258790378057116
H100 Hopper Launch,2022,AI Hardware,10,97.76430007492603,-5.22295651853274
H100 Hopper Launch,2022,AI Hardware,11,92.01855998400194,-5.8771351981455
H100 Hopper Launch,2022,AI Hardware,12,91.26829126677848,-0.8153449883957165
H100 Hopper Launch,2022,AI Hardware,13,87.16258168221988,-4.498506028295801
H100 Hopper Launch,2022,AI Hardware,14,82.63083616674133,-5.199186885033457
H100 Hopper Launch,2022,AI Hardware,15,81.07375663760898,-1.884380700190813
H100 Hopper Launch,2022,AI Hardware,16,83.7090908147875,3.250539121997509
H100 Hopper Launch,2022,AI Hardware,17,80.14627610623575,-4.256186124915329
H100 Hopper Launch,2022,AI Hardware,18,82.12562401430431,2.4696692151296995
H100 Hopper Launch,2022,AI Hardware,19,83.69024585113645,1.9051567103583134
H100 Hopper Launch,2022,AI Hardware,20,80.99079845664357,-3.2255221227268316
H100 Hopper Launch,2022,AI Hardware,21,76.09335547184338,-6.0469128322298555
H100 Hopper Launch,2022,AI Hardware,22,73.57487303601945,-3.3097271374185055
H100 Hopper Launch,2022,AI Hardware,23,75.03393858371598,1.9831030452233556
H100 Hopper Launch,2022,AI Hardware,24,70.83396095850844,-5.5974372457092585
H100 Hopper Launch,2022,AI Hardware,25,69.42769876844272,-1.9852937362763723
H100 Hopper Launch,2022,AI Hardware,26,74.5815081777129,7.423275581204725
H100 Hopper Launch,2022,AI Hardware,27,69.92534700198311,-6.243050441719522
H100 Hopper Launch,2022,AI Hardware,28,73.64275380531755,5.31625077703084
H100 Hopper Launch,2022,AI Hardware,29,73.90288778177128,0.35323770909141405
H100 Hopper Launch,2022,AI Hardware,30,76.66264482293334,3.7343020333811205
DGX-1 Launch,2016,AI Hardware,-30,87.84777619846663,3.54796547424745
DGX-1 Launch,2016,AI Hardware,-29,88.07075259454125,0.2538213324499772
DGX-1 Launch,2016,AI Hardware,-28,88.68389171414645,0.6961892586838214
DGX-1 Launch,2016,AI Hardware,-27,88.87898669653397,0.2199891982823221
DGX-1 Launch,2016,AI Hardware,-26,88.29371536999363,-0.6585035994375765
DGX-1 Launch,2016,AI Hardware,-25,87.72027355385256,-0.6494707055174631
DGX-1 Launch,2016,AI Hardware,-24,91.60840275253706,4.432418004599037
DGX-1 Launch,2016,AI Hardware,-23,92.13985219036972,0.5801317585115706
DGX-1 Launch,2016,AI Hardware,-22,91.3286896545994,-0.8803601443752807
DGX-1 Launch,2016,AI Hardware,-21,91.04894931541732,-0.3063006162029258
DGX-1 Launch,2016,AI Hardware,-20,90.46153274087713,-0.6451656817095364
DGX-1 Launch,2016,AI Hardware,-19,88.81118323911609,-1.8243660611946488
DGX-1 Launch,2016,AI Hardware,-18,88.7552501539641,-0.06297977699653012
DGX-1 Launch,2016,AI Hardware,-17,88.61537317406196,-0.15759854167445297
DGX-1 Launch,2016,AI Hardware,-16,90.12584569592083,1.7045265034227874
DGX-1 Launch,2016,AI Hardware,-15,90.34965976026207,0.24833505040979809
DGX-1 Launch,2016,AI Hardware,-14,89.9020929243796,-0.4953719107189336
DGX-1 Launch,2016,AI Hardware,-13,92.58739859531885,2.986922310249196
DGX-1 Launch,2016,AI Hardware,-12,91.80419238665787,-0.8459101568283889
DGX-1 Launch,2016,AI Hardware,-11,94.57340790079175,3.0164368773820227
DGX-1 Launch,2016,AI Hardware,-10,94.85314142966274,0.2957845498857692
DGX-1 Launch,2016,AI Hardware,-9,94.68530812265125,-0.17694016716982564
DGX-1 Launch,2016,AI Hardware,-8,96.30770129730297,1.7134581983407005
DGX-1 Launch,2016,AI Hardware,-7,96.44756465658291,0.1452255192429197
DGX-1 Launch,2016,AI Hardware,-6,97.42658093029803,1.015076199384679
DGX-1 Launch,2016,AI Hardware,-5,98.99300696824223,1.6078015085686514
DGX-1 Launch,2016,AI Hardware,-4,100.02795632710932,1.045477241841053
DGX-1 Launch,2016,AI Hardware,-3,99.66432657566592,-0.3635281223323794
DGX-1 Launch,2016,AI Hardware,-2,101.11890006392838,1.4594725497474093
DGX-1 Launch,2016,AI Hardware,-1,100.13984292834661,-0.9682236802050048
DGX-1 Launch,2016,AI Hardware,0,100.0,-0.13964764099606564
DGX-1 Launch,2016,AI Hardware,1,100.13984292834661,0.13984292834661183
DGX-1 Launch,2016,AI Hardware,2,99.10490037979062,-1.0334972757012673
DGX-1 Launch,2016,AI Hardware,3,99.74825003948278,0.6491602909913796
DGX-1 Launch,2016,AI Hardware,4,100.36364337206562,0.6169464951407688
DGX-1 Launch,2016,AI Hardware,5,100.25174315020611,-0.11149477848734213
DGX-1 Launch,2016,AI Hardware,6,102.7692291347561,2.511164300433233
DGX-1 Launch,2016,AI Hardware,7,103.04896266362708,0.2721958033802041
DGX-1 Launch,2016,AI Hardware,8,103.8601251993974,0.7871622525867705
DGX-1 Launch,2016,AI Hardware,9,103.41261284600381,-0.4308798516605039
DGX-1 Launch,2016,AI Hardware,10,101.5664328482553,-1.785256118127232
DGX-1 Launch,2016,AI Hardware,11,101.95803254743024,0.38556015820698786
DGX-1 Launch,2016,AI Hardware,12,101.8461663771263,-0.10971785891603636
DGX-1 Launch,2016,AI Hardware,13,101.4545258160847,-0.38454128905686114
DGX-1 Launch,2016,AI Hardware,14,101.95803254743024,0.4962880929120006
DGX-1 Launch,2016,AI Hardware,15,102.04192877000264,0.08228505442509082
DGX-1 Launch,2016,AI Hardware,16,104.36364555136517,2.275257640999273
DGX-1 Launch,2016,AI Hardware,17,101.258742992275,-2.975080587389045
DGX-1 Launch,2016,AI Hardware,18,99.38461347772828,-1.8508322927628051
DGX-1 Launch,2016,AI Hardware,19,100.69928955515523,1.3228165119559376
DGX-1 Launch,2016,AI Hardware,20,99.49649326865445,-1.1944436666973757
DGX-1 Launch,2016,AI Hardware,21,97.23075724462169,-2.27720188882935
DGX-1 Launch,2016,AI Hardware,22,97.81816019853964,0.6041328593586082
DGX-1 Launch,2016,AI Hardware,23,98.82516685091963,1.0294679948345875
DGX-1 Launch,2016,AI Hardware,24,98.6853034916397,-0.14152605428020548
DGX-1 Launch,2016,AI Hardware,25,100.58740976422906,1.927446342352801
DGX-1 Launch,2016,AI Hardware,26,100.8671160518556,0.278072860492351
DGX-1 Launch,2016,AI Hardware,27,99.49649326865445,-1.358840062896749
DGX-1 Launch,2016,AI Hardware,28,114.62935869275262,15.209446008551586
DGX-1 Launch,2016,AI Hardware,29,118.01398797040265,2.9526722614946044
DGX-1 Launch,2016,AI Hardware,30,118.26579241340878,0.21336830263651851
RTX 2080 Ti Launch,2018,Gaming/Graphics,-30,100.56889021677178,0.7762793577606564
RTX 2080 Ti Launch,2018,Gaming/Graphics,-29,102.18285864671857,1.6048386598161324
RTX 2080 Ti Launch,2018,Gaming/Graphics,-28,99.8749254523207,-2.25863048358943
RTX 2080 Ti Launch,2018,Gaming/Graphics,-27,101.36781438290454,1.494758493007886
RTX 2080 Ti Launch,2018,Gaming/Graphics,-26,100.59714313628547,-0.7602721350072339
RTX 2080 Ti Launch,2018,Gaming/Graphics,-25,100.14524410094974,-0.44921656942435995
RTX 2080 Ti Launch,2018,Gaming/Graphics,-24,102.36035848796593,2.2119017302342225
RTX 2080 Ti Launch,2018,Gaming/Graphics,-23,101.55744704598433,-0.7843968640223076
RTX 2080 Ti Launch,2018,Gaming/Graphics,-22,101.6905894149718,0.1311005473849658
RTX 2080 Ti Launch,2018,Gaming/Graphics,-21,101.23062255832791,-0.4523199828913471
RTX 2080 Ti Launch,2018,Gaming/Graphics,-20,100.63349496697751,-0.5898685360809064
RTX 2080 Ti Launch,2018,Gaming/Graphics,-19,100.35104349651603,-0.2806734184817472
RTX 2080 Ti Launch,2018,Gaming/Graphics,-18,101.62605461697396,1.270550934034076
RTX 2080 Ti Launch,2018,Gaming/Graphics,-17,102.82439811760162,1.179169559562454
RTX 2080 Ti Launch,2018,Gaming/Graphics,-16,101.68656327678526,-1.1065805992027444
RTX 2080 Ti Launch,2018,Gaming/Graphics,-15,98.50306938629451,-3.130692775824717
RTX 2080 Ti Launch,2018,Gaming/Graphics,-14,98.79758372638054,0.29899001312441165
RTX 2080 Ti Launch,2018,Gaming/Graphics,-13,99.4472143359744,0.6575369407747944
RTX 2080 Ti Launch,2018,Gaming/Graphics,-12,101.12166810832986,1.6837613637908921
RTX 2080 Ti Launch,2018,Gaming/Graphics,-11,101.71885010695303,0.5905578990087701
RTX 2080 Ti Launch,2018,Gaming/Graphics,-10,102.49756585747767,0.7655569736640055
RTX 2080 Ti Launch,2018,Gaming/Graphics,-9,103.67573980483489,1.1494652946153705
RTX 2080 Ti Launch,2018,Gaming/Graphics,-8,104.268887892804,0.5721185005148399
RTX 2080 Ti Launch,2018,Gaming/Graphics,-7,103.47804709291448,-0.7584628702499874
RTX 2080 Ti Launch,2018,Gaming/Graphics,-6,102.80423633679874,-0.6511630003132152
RTX 2080 Ti Launch,2018,Gaming/Graphics,-5,103.34087081327293,0.5219964620096995
RTX 2080 Ti Launch,2018,Gaming/Graphics,-4,105.48337480851555,2.0732397340776476
RTX 2080 Ti Launch,2018,Gaming/Graphics,-3,104.53516485831142,-0.8989188598918285
RTX 2080 Ti Launch,2018,Gaming/Graphics,-2,103.87345583415792,-0.6330013685350577
RTX 2080 Ti Launch,2018,Gaming/Graphics,-1,98.78144808376419,-4.9021260624307335
RTX 2080 Ti Launch,2018,Gaming/Graphics,0,100.0,1.2335837749640088
RTX 2080 Ti Launch,2018,Gaming/Graphics,1,102.21109602129718,2.2110960212971875
RTX 2080 Ti Launch,2018,Gaming/Graphics,2,106.04421274891425,3.750196286730323
RTX 2080 Ti Launch,2018,Gaming/Graphics,3,107.66621013783151,1.529548239240297
RTX 2080 Ti Launch,2018,Gaming/Graphics,4,109.83697482505536,2.016198661070079
RTX 2080 Ti Launch,2018,Gaming/Graphics,5,111.32179593433105,1.3518408638262924
RTX 2080 Ti Launch,2018,Gaming/Graphics,6,110.70852492789676,-0.550899310675923
RTX 2080 Ti Launch,2018,Gaming/Graphics,7,112.4283077309548,1.5534330388541573
RTX 2080 Ti Launch,2018,Gaming/Graphics,8,112.15379972232083,-0.24416271504403841
RTX 2080 Ti Launch,2018,Gaming/Graphics,9,113.31242591381094,1.0330690483592475
RTX 2080 Ti Launch,2018,Gaming/Graphics,10,114.53161517238517,1.0759537171162181
RTX 2080 Ti Launch,2018,Gaming/Graphics,11,112.40005481144111,-1.861110888671036
RTX 2080 Ti Launch,2018,Gaming/Graphics,12,110.0989225261421,-2.0472697181147304
RTX 2080 Ti Launch,2018,Gaming/Graphics,13,109.7517341735267,-0.3153421892325592
RTX 2080 Ti Launch,2018,Gaming/Graphics,14,110.91036813748438,1.0556862474043305
RTX 2080 Ti Launch,2018,Gaming/Graphics,15,110.13122490124496,-0.7024981066455216
RTX 2080 Ti Launch,2018,Gaming/Graphics,16,108.27417254893487,-1.686217831478154
RTX 2080 Ti Launch,2018,Gaming/Graphics,17,109.54181537016339,1.1707711925995845
RTX 2080 Ti Launch,2018,Gaming/Graphics,18,111.596677021407,1.8758696341665049
RTX 2080 Ti Launch,2018,Gaming/Graphics,19,110.58739879372858,-0.9043981009262625
RTX 2080 Ti Launch,2018,Gaming/Graphics,20,109.41262918715458,-1.062299700859437
RTX 2080 Ti Launch,2018,Gaming/Graphics,21,109.80019550864854,0.3542244842969833
RTX 2080 Ti Launch,2018,Gaming/Graphics,22,107.49905545088201,-2.095752240792026
RTX 2080 Ti Launch,2018,Gaming/Graphics,23,106.35654158460561,-1.0628129349456783
RTX 2080 Ti Launch,2018,Gaming/Graphics,24,107.26490209372399,0.8540711230214271
RTX 2080 Ti Launch,2018,Gaming/Graphics,25,108.35891576254086,1.0199176501004548
RTX 2080 Ti Launch,2018,Gaming/Graphics,26,107.75741227196454,-0.5551029062476509
RTX 2080 Ti Launch,2018,Gaming/Graphics,27,107.95118766024399,0.17982557690823242
RTX 2080 Ti Launch,2018,Gaming/Graphics,28,113.44969546306302,5.09351302379788
RTX 2080 Ti Launch,2018,Gaming/Graphics,29,116.81659627013272,2.96774776990556
RTX 2080 Ti Launch,2018,Gaming/Graphics,30,115.65393616798852,-0.9952867480024996
A100 Ampere Launch,2020,AI Hardware,-30,75.67085034143363,-7.78831876395456
A100 Ampere Launch,2020,AI Hardware,-29,79.53113674512646,5.101418031216598
A100 Ampere Launch,2020,AI Hardware,-28,75.93236776599397,-4.524981191536936
A100 Ampere Launch,2020,AI Hardware,-27,83.5564056956472,10.040563930718903
A100 Ampere Launch,2020,AI Hardware,-26,80.63941317285317,-3.491045956930139
A100 Ampere Launch,2020,AI Hardware,-25,83.10500753442949,3.0575549406482327
A100 Ampere Launch,2020,AI Hardware,-24,81.859764239118,-1.4983974278512613
A100 Ampere Launch,2020,AI Hardware,-23,84.00781577843055,2.624062699518581
A100 Ampere Launch,2020,AI Hardware,-22,88.39733028459162,5.225126335552344
A100 Ampere Launch,2020,AI Hardware,-21,87.42913821386335,-1.095272976696482
A100 Ampere Launch,2020,AI Hardware,-20,91.74393430740471,4.935192295944635
A100 Ampere Launch,2020,AI Hardware,-19,91.00300900316637,-0.8076014069287152
A100 Ampere Launch,2020,AI Hardware,-18,89.36240486590623,-1.802802077899479
A100 Ampere Launch,2020,AI Hardware,-17,83.90195823637127,-6.110451747274148
A100 Ampere Launch,2020,AI Hardware,-16,89.08221826956091,6.174182512636528
A100 Ampere Launch,2020,AI Hardware,-15,88.41600541715943,-0.7478628904205475
A100 Ampere Launch,2020,AI Hardware,-14,90.15313251058636,1.9647201716826102
A100 Ampere Launch,2020,AI Hardware,-13,92.48488345477435,2.586433637138663
A100 Ampere Launch,2020,AI Hardware,-12,90.70415919581887,-1.9254219634998626
A100 Ampere Launch,2020,AI Hardware,-11,92.91447707244497,2.4368429146168546
A100 Ampere Launch,2020,AI Hardware,-10,90.99056884942586,-2.070622666819777
A100 Ampere Launch,2020,AI Hardware,-9,88.03309068973411,-3.2503128588918795
A100 Ampere Launch,2020,AI Hardware,-8,90.68237849540304,3.009422689708985
A100 Ampere Launch,2020,AI Hardware,-7,91.44508450005723,0.8410741064680316
A100 Ampere Launch,2020,AI Hardware,-6,92.70590332087131,1.3787715629627995
A100 Ampere Launch,2020,AI Hardware,-5,94.90999217945294,2.3775064797684875
A100 Ampere Launch,2020,AI Hardware,-4,97.28531644603822,2.502712530092821
A100 Ampere Launch,2020,AI Hardware,-3,100.43581667493228,3.238412891056952
A100 Ampere Launch,2020,AI Hardware,-2,97.16078377141113,-3.260821698817895
A100 Ampere Launch,2020,AI Hardware,-1,96.88060909663145,-0.2883618924265252
A100 Ampere Launch,2020,AI Hardware,0,100.0,3.2198299870897618
A100 Ampere Launch,2020,AI Hardware,1,105.73125691450807,5.731256914508065
A100 Ampere Launch,2020,AI Hardware,2,108.96268073093502,3.0562616114928165
A100 Ampere Launch,2020,AI Hardware,3,109.65067428375235,0.6314029245629404
A100 Ampere Launch,2020,AI Hardware,4,111.69912114218137,1.8681571014584675
