Date,Open,High,Low,Close,Volume,Return,Event,Event_Type
1999-01-22,0.04011150291690186,0.04476718699887432,0.03557500863726347,0.03760487958788872,2714688000,,,
1999-01-25,0.04058916973413708,0.042021264241855726,0.03760487558208047,0.041544511914253235,510480000,10.476385962510415,,
1999-01-26,0.04202127079500529,0.042857423315880556,0.03772406783925186,0.03832092881202698,343200000,-7.759347633881575,,
1999-01-27,0.03844012184164067,0.03939546433568518,0.0362910640268942,0.038201745599508286,244368000,-0.311013371057145,,
1999-01-28,0.03820173994802339,0.038440116154890895,0.03784325858283777,0.038081634789705276,227520000,-0.3144118362082282,,
1999-01-29,0.03808163135125811,0.03820173649873175,0.036291055381298065,0.036291055381298065,244032000,-4.701949951190809,,
1999-02-01,0.03629105830348371,0.03724639723138816,0.03629105830348371,0.03700802102684975,154704000,1.9755987750115223,,
1999-02-02,0.0362910410562708,0.03724637953015338,0.03306836830576798,0.03414289653301239,264096000,-7.741901388779137,,
1999-02-03,0.033665245507967574,0.03533663183716461,0.033425950537228,0.034858960658311844,75120000,2.09725652481505,,
1999-02-04,0.035336636093216016,0.037724073512403644,0.034858964856831084,0.03676873445510864,181920000,5.478573545311449,,
1999-02-05,0.037365600743109885,0.03820175358309397,0.03641117681236277,0.03784327208995819,136848000,2.9224221360173885,,
1999-02-08,0.03808164559736826,0.03820175078977252,0.03653036057949066,0.03653036057949066,154080000,-3.46933929853257,,
1999-02-09,0.03724638773662883,0.0374847672958745,0.03461965975871686,0.035097330808639526,86976000,-3.9228459509257796,,
1999-02-10,0.03509733597120289,0.03605267479609812,0.03414290907787314,0.034739769995212555,148224000,-1.0187692487969913,,
1999-02-11,0.03485896184311696,0.03915616507359473,0.03485896184311696,0.03772407025098801,132240000,8.5904433339274,,
1999-02-12,0.0382017408443719,0.04011150683198657,0.0382017408443719,0.03987313061952591,109728000,5.696788162676114,,
1999-02-16,0.040589194503145985,0.042260584957064966,0.03605269452293964,0.04011152312159538,211008000,0.5978775640775202,,
1999-02-17,0.03915614728967395,0.03963381826781367,0.03724638213935536,0.037962429225444794,67728000,-5.357796784818558,,
1999-02-18,0.03915616399190552,0.039633835173797954,0.03748477765207256,0.03855930641293526,70704000,1.5722839651430842,,
1999-02-19,0.0382017408443719,0.040589178019551024,0.03772406965680744,0.03987313061952591,75360000,3.407281740290613,,
1999-02-22,0.040589194503145985,0.04106686588469659,0.0379624612861258,0.04011152312159538,205248000,0.5978775640775202,,
1999-02-23,0.04106684363312758,0.042857419563740444,0.03867940678199439,0.042021267116069794,138096000,4.761085707678436,,
1999-02-24,0.04822915643969122,0.050139837604401445,0.04428951965399963,0.04536404833197594,612768000,7.954974814711857,,
1999-02-25,0.047274721424947104,0.048706819268480285,0.04321498018197486,0.04393194615840912,149136000,-3.1569099897933217,,
1999-02-26,0.04440963003743099,0.04584172487875812,0.041544521592107114,0.0419020876288414,172608000,-4.620461206631932,,
1999-03-01,0.04297661133965297,0.043931953629086,0.040111503233914596,0.042141374200582504,92160000,0.5710612174282259,,
1999-03-02,0.042021280673335645,0.04226057569316343,0.04106685688246904,0.04178290441632271,55248000,-0.8506362003136592,,
1999-03-03,0.04202125981169964,0.04202125981169964,0.03867940005852498,0.03891777619719505,61392000,-6.857178214754212,,
1999-03-04,0.04082755327405227,0.04106684824354135,0.0377240687716668,0.038081634789705276,57360000,-2.1484819771126595,,
1999-03-05,0.03844011207585047,0.04034987781600206,0.03844011207585047,0.04023069143295288,78768000,5.6432888323076025,,
1999-03-08,0.039156160392332995,0.04202126845766992,0.0384401130666357,0.04082754999399185,75888000,1.4835901143624985,,
1999-03-09,0.04070836418190717,0.04273823514857507,0.04070836418190717,0.042141374200582504,143184000,3.21798444134902,,
1999-03-10,0.04273824362226645,0.04273824362226645,0.04082755866456979,0.04142441973090172,235344000,-1.7013077605591564,,
1999-03-11,0.040708361159555125,0.04142440844218732,0.03963382914662361,0.03963382914662361,54288000,-4.3225483806653475,,
1999-03-12,0.039873118276592796,0.039873118276592796,0.038201729018826104,0.03891777619719505,90768000,-1.8066711313195372,,
1999-03-15,0.03987313973060165,0.041066858590957864,0.039633844700818564,0.040589187294244766,108816000,4.294724057666421,,
1999-03-16,0.04082754902404202,0.04130522015067466,0.03891778328003742,0.03927626460790634,79152000,-3.2346611840749717,,
1999-03-17,0.03963382111302846,0.04034986825052116,0.03855929273337291,0.039514634758234024,51360000,0.6069063662426322,,
1999-03-18,0.03963384017783973,0.040589182662243095,0.03867941645618459,0.0399923250079155,46320000,1.2088945085894531,,
1999-03-19,0.0398731468123282,0.04130524219396376,0.0398731468123282,0.04011152312159538,105312000,0.2980524729589762,,
1999-03-22,0.040946731370703586,0.04106683649466062,0.03891777619719505,0.03891777619719505,36672000,-2.9760697961569993,,
1999-03-23,0.039156174650731915,0.039156174650731915,0.03581431299305053,0.03653036057949066,163968000,-6.134511914574558,,
1999-03-24,0.036291055381298065,0.03653034691370673,0.03485895732868171,0.036291055381298065,60864000,-0.6550857817892775,,
1999-03-25,0.03617187339257431,0.03820174474878858,0.0360526835664249,0.03676873445510864,40320000,1.3162446470397882,,
1999-03-26,0.03724640272957955,0.040111511420041414,0.03724640272957955,0.0399923250079155,88272000,8.767205617975705,,
1999-03-29,0.04118604212999344,0.04214138116176118,0.04046999126044303,0.04118604212999344,65952000,2.9848655256769163,,
1999-03-30,0.04130522607016241,0.04166370744940561,0.03748477868758972,0.03772407025098801,69504000,-8.405692074219184,,
1999-03-31,0.0389177909227349,0.04082755704178044,0.037127214625859634,0.04034988582134247,153600000,6.960583926612984,,
1999-04-01,0.040349895093908225,0.04058919014047134,0.03844012853599076,0.03915617614984512,30432000,-2.9583966526763983,,
1999-04-05,0.03867939507377454,0.03963381826781367,0.03772405311749509,0.037962429225444794,98640000,-3.0486810556578092,,
1999-04-06,0.03832092938477342,0.03844011577930542,0.03629105830348371,0.03700802102684975,69696000,-2.5140862112041584,,
1999-04-07,0.03724641359530802,0.04034989943086256,0.037008037286040844,0.04011152312159538,89280000,8.386025538879815,,
1999-04-08,0.040349878856011066,0.04202126845766992,0.039873126480578044,0.04082754999399185,130128000,1.785090210176965,,
1999-04-09,0.04106686588469659,0.04106686588469659,0.0398731468123282,0.04011152312159538,48624000,-1.7537835909865795,,
1999-04-12,0.039633830455862704,0.039633830455862704,0.03772406471826002,0.03844011202454567,33312000,-4.1669100721579255,,
1999-04-13,0.03915616901836949,0.03915616901836949,0.03629106373732896,0.03688792139291763,36144000,-4.037945130432751,,
1999-04-14,0.03676873476357688,0.03760488741721217,0.0358143076300621,0.0358143076300621,48288000,-2.9104750886333797,,
1999-04-15,0.03676873445510864,0.03676873445510864,0.03581430732960095,0.03676873445510864,35856000,2.664931666151782,,
1999-04-16,0.03653033505326594,0.038559289965295875,0.03653033505326594,0.037962429225444794,38928000,3.2464940336566217,,
1999-04-19,0.03844011268407592,0.03844011268407592,0.03581429959513561,0.036291055381298065,31296000,-4.4027051962904125,,
1999-04-20,0.036291053437376014,0.037724063344823894,0.03521652142807003,0.035575006157159805,67680000,-1.9730735758852092,,
1999-04-21,0.035575014541913245,0.03629106199089625,0.035336634897679485,0.03617187216877937,37488000,1.6777678378544492,,
1999-04-22,0.036291071882124194,0.036291071882124194,0.03426211538881983,0.03461968153715134,227184000,-4.291153701930206,,
1999-04-23,0.034500478879298184,0.034619668689668814,0.03270990275968779,0.03294919431209564,126048000,-4.825253008936691,,
1999-04-26,0.03294920351892556,0.03342595947815118,0.03056085040128896,0.031277816742658615,123504000,-5.072590102221297,,
1999-04-27,0.031993867254305676,0.03485897317836113,0.0315161959038911,0.03461968153715134,226944000,10.684456725315105,,
1999-04-28,0.034858960521880984,0.034858960521880984,0.03330676059507832,0.03438129276037216,120096000,-0.6885932111286297,,
1999-04-29,0.03450047915622506,0.0346196689675524,0.033665245376208665,0.03438129276037216,48144000,0.0,,
1999-04-30,0.03473977426199247,0.03629105884771821,0.034500479291252904,0.034858960658311844,99312000,1.38932500667992,,
1999-05-03,0.035216517172788835,0.035216517172788835,0.034142904055699044,0.035097330808639526,33840000,0.6838131310459516,,
1999-05-04,0.03509734560607578,0.03509734560607578,0.03247153186799601,0.03318757936358452,96048000,-5.441301093429319,,
1999-05-05,0.03342595731205483,0.03390362858772278,0.03151619097219564,0.03390362858772278,144576000,2.1575819564711995,,
1999-05-06,0.033665243335623846,0.03438129067638485,0.03223222989153475,0.03324716538190842,35616000,-1.936262380045306,,
1999-05-07,0.03223221302338096,0.03366522571752842,0.03223221302338096,0.03342593088746071,25008000,0.5376864568717998,,
1999-05-10,0.03318755481947926,0.034142893200105134,0.03318755481947926,0.03342593088746071,19680000,0.0,,
1999-05-11,0.03485895919216115,0.03629105732133417,0.03414291183531179,0.035216525197029114,171744000,5.356901848439244,,
1999-05-12,0.03557500806272695,0.036411160528771705,0.0350973369295,0.036291055381298065,168480000,3.0512101300658623,,
1999-05-13,0.036291055381298065,0.037246394232277845,0.036171865580888925,0.036291055381298065,69936000,0.0,,
1999-05-14,0.0362910587056824,0.0362910587056824,0.03390362158338891,0.03438129276037216,28464000,-5.262350738661803,,
1999-05-17,0.033903620358399666,0.036052677780389786,0.033784430551378836,0.036052677780389786,35760000,4.861321043588163,,
1999-05-18,0.03641116524422619,0.03820174144607611,0.03533663303820507,0.03772407025098801,151536000,4.635973174528929,,
1999-05-19,0.0393954571358701,0.040827551852453334,0.035455820229118994,0.036052677780389786,451728000,-4.430572998825455,,
1999-05-20,0.03629106435297854,0.03629106435297854,0.03187467078680715,0.03318757936358452,178176000,-7.946978125335502,,
1999-05-21,0.03270990637103108,0.03270990637103108,0.03151618768767329,0.03247153013944626,303504000,-2.1575819564711995,,
1999-05-24,0.03270991573579343,0.03342596339826729,0.03187467821566602,0.03235143423080444,162624000,-0.36984985963418593,,
1999-05-25,0.03247152695559622,0.03294919471917235,0.03223223198475755,0.03259071335196495,130080000,0.739624461325028,,
1999-05-26,0.03247153013944626,0.03414291663321575,0.03247153013944626,0.03247153013944626,104736000,-0.3656968512212866,,
1999-05-27,0.032709911137913356,0.032709911137913356,0.032232239842414856,0.032232239842414856,82320000,-0.7369233787375862,,
1999-05-28,0.03270990316380813,0.03270990316380813,0.03223223198475755,0.03259071335196495,88656000,1.1121582344344905,,
1999-06-01,0.03247153519693258,0.032709911465644836,0.03199386389664813,0.032709911465644836,98544000,0.3657425733293973,,
1999-06-02,0.032709890080681196,0.032709890080681196,0.031516171991825104,0.031516171991825104,130128000,-3.649473264620462,,
1999-06-03,0.03235143423080444,0.03259072587813989,0.03199386807331957,0.03235143423080444,41568000,2.6502655182742307,,
1999-06-04,0.03259071335196495,0.03270990316380813,0.032351421796600735,0.03259071335196495,78912000,0.739624461325028,,
1999-06-07,0.03276949595713591,0.033425950138103754,0.03270990275968779,0.03294919431209564,125136000,1.0999481854209847,,
1999-06-08,0.03306838311739038,0.034381291439421716,0.03294919331064239,0.03378443047404289,153312000,2.534921352054531,,
1999-06-09,0.03390362158338891,0.03509734014453566,0.03390362158338891,0.03438129276037216,95184000,1.7666785497178816,,
1999-06-10,0.034381297012876795,0.03461967324954097,0.03414291736073776,0.03450048342347145,36096000,0.3466730117742012,,
1999-06-11,0.0345004778306954,0.034619667637443396,0.032590711958759545,0.03378443047404289,61008000,-2.0754867131554833,,
1999-06-14,0.03384402843488658,0.033903625054388875,0.032232235145144596,0.03247153013944626,51648000,-3.8861106023538095,,
1999-06-15,0.03247153013944626,0.03270990637103108,0.03199385891355977,0.03247153013944626,49296000,0.0,,
1999-06-16,0.032949175336025385,0.03438127268355902,0.03247150785344867,0.03342593088746071,64416000,2.939192406135027,,
1999-06-17,0.03318757759691757,0.033665248822804056,0.03247153013944626,0.03247153013944626,74928000,-2.855270512069663,,
1999-06-18,0.03270991189965366,0.03270991189965366,0.031277816742658615,0.031277816742658615,158736000,-3.676184619761813,,
1999-06-21,0.032232231586538686,0.03294919431209564,0.03136674012545755,0.03294919431209564,83472000,5.343651646751613,,
1999-06-22,0.03294920738312888,0.03294920738312888,0.03163538315285482,0.03235143423080444,193056000,-1.8141872472789422,,
1999-06-23,0.031993855381271835,0.03294919431209564,0.03163537060301895,0.03294919431209564,210912000,1.847708132587278,,
1999-06-24,0.033187582433411855,0.033187582433411855,0.03199386357609097,0.032232239842414856,115200000,-2.1759393048879305,,
1999-06-25,0.03199386389664813,0.033068392923835496,0.03199386389664813,0.032709911465644836,73536000,1.48196844391002,,
1999-06-28,0.03378443702929841,0.03378443702929841,0.03247153186799601,0.03318757936358452,109152000,1.4603154717840683,,
1999-06-29,0.03366524267489812,0.03402280524924032,0.03318757153624336,0.03354605287313461,92688000,1.080143585113147,,
1999-06-30,0.03461967874728262,0.03653036057949066,0.03390363116084249,0.03653036057949066,269232000,8.896151561085851,,
1999-07-01,0.03653036352333399,0.03653036352333399,0.03270991489844937,0.03461968153715134,88992000,-5.2303864840908325,,
1999-07-02,0.035097344083633825,0.037127215415239334,0.03438129661910581,0.037127215415239334,224880000,7.243087650581348,,
