Event,Event_Date,Domain,Day_Relative,Date,Close_Price,Daily_Return_Pct,Cumulative_Return_Pct,Volume
CUDA Launch,2007-06-23,GPU Computing,-5,2007-06-18,0.6046522855758667,0.050526374757753345,-6.828307587631965,685662000
CUDA Launch,2007-06-23,GPU Computing,-4,2007-06-19,0.6084728240966797,0.6318571205224721,-6.239595614813121,491952000
CUDA Launch,2007-06-23,GPU Computing,-3,2007-06-20,0.6090834140777588,0.10034794602133967,-6.145508974831271,822792000
CUDA Launch,2007-06-23,GPU Computing,-2,2007-06-21,0.656758725643158,7.827386276407888,1.2008445754652541,1297326000
CUDA Launch,2007-06-23,GPU Computing,-1,2007-06-22,0.666538417339325,1.4890843949716626,2.70781055961804,882618000
CUDA Launch,2007-06-23,GPU Computing,0,2007-06-25,0.6489656567573547,-2.636421266176492,0.0,819702000
CUDA Launch,2007-06-23,GPU Computing,1,2007-06-26,0.6188633441925049,-4.638506252435626,-4.638506252435626,868482000
CUDA Launch,2007-06-23,GPU Computing,2,2007-06-27,0.6355193257331848,2.6913827902366183,-2.071963421201106,613140000
CUDA Launch,2007-06-23,GPU Computing,3,2007-06-28,0.6416308879852295,0.9616642648897944,-1.130224488114584,597534000
CUDA Launch,2007-06-23,GPU Computing,4,2007-06-29,0.6312404870986938,-1.619373549668457,-2.7312954813706325,516570000
CUDA Launch,2007-06-23,GPU Computing,5,2007-07-02,0.6575233340263367,4.1636820617200865,1.3186641203390526,563850000
CUDA Launch,2007-06-23,GPU Computing,6,2007-07-03,0.6585924625396729,0.16259932659565823,1.4834075859144535,238770000
CUDA Launch,2007-06-23,GPU Computing,7,2007-07-05,0.6656216382980347,1.0673027946988434,2.5665428312345195,373290000
CUDA Launch,2007-06-23,GPU Computing,8,2007-07-06,0.6688309907913208,0.48215867823833136,3.061076318464351,282720000
CUDA Launch,2007-06-23,GPU Computing,9,2007-07-09,0.6882375478744507,2.901563676074459,6.051459073092302,536784000
CUDA Launch,2007-06-23,GPU Computing,10,2007-07-10,0.6949605345726013,0.9768410222478874,7.087413230010697,552654000
CUDA Launch,2007-06-23,GPU Computing,11,2007-07-11,0.6919046640396118,-0.4397185711946694,6.616529986626363,582612000
CUDA Launch,2007-06-23,GPU Computing,12,2007-07-12,0.7051988840103149,1.9213947616838256,8.665054408878458,438732000
CUDA Launch,2007-06-23,GPU Computing,13,2007-07-13,0.7009197473526001,-0.606798557788446,8.00567642590535,372630000
CUDA Launch,2007-06-23,GPU Computing,14,2007-07-16,0.7136026620864868,1.809467457835301,9.960003993447009,541710000
CUDA Launch,2007-06-23,GPU Computing,15,2007-07-17,0.710546612739563,-0.42825643867251406,9.489093196380516,643812000
CUDA Launch,2007-06-23,GPU Computing,16,2007-07-18,0.6975580453872681,-1.8279683724360618,7.487667201483639,550656000
CUDA Launch,2007-06-23,GPU Computing,17,2007-07-19,0.6967940926551819,-0.10951815940450915,7.369948686777739,407376000
CUDA Launch,2007-06-23,GPU Computing,18,2007-07-20,0.6891539096832275,-1.0964764271810812,6.192662509550795,505650000
CUDA Launch,2007-06-23,GPU Computing,19,2007-07-23,0.6960304975509644,0.9978304949177064,7.2522852794361325,360474000
CUDA Launch,2007-06-23,GPU Computing,20,2007-07-24,0.6776936650276184,-2.6344869352514677,4.426737835990746,457560000
CUDA Launch,2007-06-23,GPU Computing,21,2007-07-25,0.6744847893714905,-0.4734994322246111,3.932277825246655,437196000
CUDA Launch,2007-06-23,GPU Computing,22,2007-07-26,0.6778461933135986,0.4983661596343003,4.450241126864785,710268000
CUDA Launch,2007-06-23,GPU Computing,23,2007-07-27,0.6761654019355774,-0.24796058377267727,4.19124569921463,615480000
CUDA Launch,2007-06-23,GPU Computing,24,2007-07-30,0.695113480091095,2.8022844856121276,7.110980812809742,538158000
CUDA Launch,2007-06-23,GPU Computing,25,2007-07-31,0.6992394924163818,0.5935739190018552,7.74676365930167,711492000
CUDA Launch,2007-06-23,GPU Computing,26,2007-08-01,0.6940438151359558,-0.7430468869072615,6.946154686187889,705828000
CUDA Launch,2007-06-23,GPU Computing,27,2007-08-02,0.690987765789032,-0.44032513225770176,6.475243889121418,468606000
CUDA Launch,2007-06-23,GPU Computing,28,2007-08-03,0.650035560131073,-5.92661805107303,0.16486286486470103,623412000
CUDA Launch,2007-06-23,GPU Computing,29,2007-08-06,0.6555365920066833,0.8462662988008018,1.012524342530119,524724000
CUDA Launch,2007-06-23,GPU Computing,30,2007-08-07,0.6659269332885742,1.5850131645717358,2.6135861512254444,565764000
Tesla V100 Launch,2017-05-10,AI Hardware,-30,2017-03-28,2.6554362773895264,-0.5173093091827008,-11.212785695204719,432444000
Tesla V100 Launch,2017-05-10,AI Hardware,-29,2017-03-29,2.64680552482605,-0.32502201754813775,-11.501363690462952,349992000
Tesla V100 Launch,2017-05-10,AI Hardware,-28,2017-03-30,2.697600841522217,1.9191178278768817,-9.802970583618698,525532000
Tesla V100 Launch,2017-05-10,AI Hardware,-27,2017-03-31,2.68601131439209,-0.4296234992122505,-10.190478217582866,440808000
Tesla V100 Launch,2017-05-10,AI Hardware,-26,2017-04-03,2.672450304031372,-0.5048753997444311,-10.643904399690406,445232000
Tesla V100 Launch,2017-05-10,AI Hardware,-25,2017-04-04,2.485048294067383,-7.012366504301115,-16.909881317117804,1271280000
Tesla V100 Launch,2017-05-10,AI Hardware,-24,2017-04-05,2.466554880142212,-0.7441873049035208,-17.528227431985076,747048000
Tesla V100 Launch,2017-05-10,AI Hardware,-23,2017-04-06,2.4845545291900635,0.7297485733142706,-16.926390848282992,635120000
Tesla V100 Launch,2017-05-10,AI Hardware,-22,2017-04-07,2.473952054977417,-0.4267354202969642,-17.28089536345243,429068000
Tesla V100 Launch,2017-05-10,AI Hardware,-21,2017-04-10,2.410827159881592,-2.5515811823766943,-19.391540471589053,756332000
Tesla V100 Launch,2017-05-10,AI Hardware,-20,2017-04-11,2.41945743560791,0.35797986143237814,-19.102978419866478,618148000
Tesla V100 Launch,2017-05-10,AI Hardware,-19,2017-04-12,2.3994851112365723,-0.8254877344564537,-19.77077341055107,414092000
Tesla V100 Launch,2017-05-10,AI Hardware,-18,2017-04-13,2.3546061515808105,-1.8703579132705483,-21.27134709882258,506892000
Tesla V100 Launch,2017-05-10,AI Hardware,-17,2017-04-17,2.4468281269073486,3.916662464532461,-18.187811501810113,497292000
Tesla V100 Launch,2017-05-10,AI Hardware,-16,2017-04-18,2.448307514190674,0.06046143033326956,-18.13834668245714,370116000
Tesla V100 Launch,2017-05-10,AI Hardware,-15,2017-04-19,2.4579243659973145,0.3927959110896051,-17.816797455475488,380828000
Tesla V100 Launch,2017-05-10,AI Hardware,-14,2017-04-20,2.4968836307525635,1.5850473388932418,-16.51415479052626,404016000
Tesla V100 Launch,2017-05-10,AI Hardware,-13,2017-04-21,2.5072405338287354,0.41479318253412334,-16.16786119621637,341896000
Tesla V100 Launch,2017-05-10,AI Hardware,-12,2017-04-24,2.5385560989379883,1.2490052185552214,-15.120793407730648,371820000
Tesla V100 Launch,2017-05-10,AI Hardware,-11,2017-04-25,2.5826947689056396,1.7387313199860754,-13.644972058555183,388440000
Tesla V100 Launch,2017-05-10,AI Hardware,-10,2017-04-26,2.564941167831421,-0.687406087934328,-14.23858177786207,327004000
Tesla V100 Launch,2017-05-10,AI Hardware,-9,2017-04-27,2.604887008666992,1.557378443473012,-12.90295193765376,319700000
Tesla V100 Launch,2017-05-10,AI Hardware,-8,2017-04-28,2.571845293045044,-1.2684510119637338,-14.007735325191128,348248000
Tesla V100 Launch,2017-05-10,AI Hardware,-7,2017-05-01,2.629545211791992,2.2435221474240485,-12.078479822140299,307732000
Tesla V100 Launch,2017-05-10,AI Hardware,-6,2017-05-02,2.5516250133514404,-2.9632576040573344,-14.683820954413529,629972000
Tesla V100 Launch,2017-05-10,AI Hardware,-5,2017-05-03,2.5706119537353516,0.7441117046808055,-14.048973280148891,336904000
Tesla V100 Launch,2017-05-10,AI Hardware,-4,2017-05-04,2.5607492923736572,-0.3836697852183768,-14.378741399757933,209788000
Tesla V100 Launch,2017-05-10,AI Hardware,-3,2017-05-05,2.56099534034729,0.009608436654295893,-14.370514535362721,228428000
Tesla V100 Launch,2017-05-10,AI Hardware,-2,2017-05-08,2.534118175506592,-1.049481208234193,-15.269179894021722,365240000
Tesla V100 Launch,2017-05-10,AI Hardware,-1,2017-05-09,2.5383095741271973,0.1653987040193039,-15.129036215661507,847672000
Tesla V100 Launch,2017-05-10,AI Hardware,0,2017-05-10,2.9907867908477783,17.825927197086134,0.0,2129096000
Tesla V100 Launch,2017-05-10,AI Hardware,1,2017-05-11,3.119255542755127,4.295483459418792,4.295483459418792,1939792000
Tesla V100 Launch,2017-05-10,AI Hardware,2,2017-05-12,3.1535305976867676,1.0988216406715656,5.441504801913921,962620000
Tesla V100 Launch,2017-05-10,AI Hardware,3,2017-05-15,3.311836004257202,5.019941987769427,10.73460717400112,1087540000
Tesla V100 Launch,2017-05-10,AI Hardware,4,2017-05-16,3.373480796813965,1.8613479797164212,12.795763547481332,1120700000
Tesla V100 Launch,2017-05-10,AI Hardware,5,2017-05-17,3.1493382453918457,-6.644251588264782,5.3013292364824105,1271368000
Tesla V100 Launch,2017-05-10,AI Hardware,6,2017-05-18,3.2812600135803223,4.188872642737129,9.712267809307985,1156032000
Tesla V100 Launch,2017-05-10,AI Hardware,7,2017-05-19,3.3570406436920166,2.30949786966157,12.246070297121348,1018372000
Tesla V100 Launch,2017-05-10,AI Hardware,8,2017-05-22,3.4286234378814697,2.132318365699848,14.639513868843213,836608000
Tesla V100 Launch,2017-05-10,AI Hardware,9,2017-05-23,3.382464647293091,-1.3462776366278462,13.096147730888097,681248000
Tesla V100 Launch,2017-05-10,AI Hardware,10,2017-05-24,3.420478105545044,1.123839040930541,14.367166392876296,815996000
Tesla V100 Launch,2017-05-10,AI Hardware,11,2017-05-25,3.4128258228302,-0.22371968124684782,14.111304532771097,608228000
Tesla V100 Launch,2017-05-10,AI Hardware,12,2017-05-26,3.501194477081299,2.589310408399803,17.066000418198946,779140000
Tesla V100 Launch,2017-05-10,AI Hardware,13,2017-05-30,3.575988292694092,2.136237107147032,19.566807758985405,989652000
Tesla V100 Launch,2017-05-10,AI Hardware,14,2017-05-31,3.5631532669067383,-0.35892247783853026,19.137655609904414,887316000
Tesla V100 Launch,2017-05-10,AI Hardware,15,2017-06-01,3.563398838043213,0.006891961082766684,19.14586653076398,503340000
Tesla V100 Launch,2017-05-10,AI Hardware,16,2017-06-02,3.545626640319824,-0.4987428724972043,18.55163501356676,487456000
Tesla V100 Launch,2017-05-10,AI Hardware,17,2017-06-05,3.653496742248535,3.0423423803861205,22.158381648225166,817376000
Tesla V100 Launch,2017-05-10,AI Hardware,18,2017-06-06,3.636958360671997,-0.4526726788966484,21.60540402952138,758728000
Tesla V100 Launch,2017-05-10,AI Hardware,19,2017-06-07,3.680896043777466,1.208088703477772,23.074505178420512,612612000
Tesla V100 Launch,2017-05-10,AI Hardware,20,2017-06-08,3.9479784965515137,7.25590860479608,32.00467878997173,1161744000
Tesla V100 Launch,2017-05-10,AI Hardware,21,2017-06-09,3.692744731903076,-6.464922868029288,23.47067812401025,3692928000
Tesla V100 Launch,2017-05-10,AI Hardware,22,2017-06-12,3.7018778324127197,0.24732553081017183,23.776052634075363,1697532000
Tesla V100 Launch,2017-05-10,AI Hardware,23,2017-06-13,3.737175464630127,0.95350613432863,24.956264888771116,1672504000
Tesla V100 Launch,2017-05-10,AI Hardware,24,2017-06-14,3.7450742721557617,0.2113576844435583,25.220369556807178,1184640000
Tesla V100 Launch,2017-05-10,AI Hardware,25,2017-06-15,3.7611184120178223,0.4284064532804388,25.75682170081015,963824000
Tesla V100 Launch,2017-05-10,AI Hardware,26,2017-06-16,3.7426061630249023,-0.49220064260057095,25.13784581628471,924960000
Tesla V100 Launch,2017-05-10,AI Hardware,27,2017-06-19,3.883305788040161,3.759402375951315,29.84228096511643,778176000
Tesla V100 Launch,2017-05-10,AI Hardware,28,2017-06-20,3.8776278495788574,-0.14621404471393262,29.652433314368487,1095444000
Tesla V100 Launch,2017-05-10,AI Hardware,29,2017-06-21,3.9363760948181152,1.515056305510032,31.61674068054503,682652000
Tesla V100 Launch,2017-05-10,AI Hardware,30,2017-06-22,3.909223794937134,-0.689779107152011,30.708875901816192,469132000
H100 Hopper Launch,2022-03-22,AI Hardware,-30,2022-02-07,24.680191040039062,1.6818109200975817,-6.787104425951506,376868000
H100 Hopper Launch,2022-03-22,AI Hardware,-29,2022-02-08,25.059457778930664,1.536725296316832,-5.354678280235703,410359000
H100 Hopper Launch,2022-03-22,AI Hardware,-28,2022-02-09,26.653369903564453,6.360521199999414,0.6652574725575677,524282000
H100 Hopper Launch,2022-03-22,AI Hardware,-27,2022-02-10,25.77407455444336,-3.2990025362740427,-2.655691924608905,513200000
H100 Hopper Launch,2022-03-22,AI Hardware,-26,2022-02-11,23.902698516845703,-7.260691489212123,-9.723561816271253,605472000
H100 Hopper Launch,2022-03-22,AI Hardware,-25,2022-02-14,24.220083236694336,1.3278196167890943,-8.524853560729229,440424000
H100 Hopper Launch,2022-03-22,AI Hardware,-24,2022-02-15,26.44377899169922,9.181206081223948,-0.12633185303838612,699869000
H100 Hopper Launch,2022-03-22,AI Hardware,-23,2022-02-16,26.459745407104492,0.060378720493337035,-0.06602941010148689,732676000
H100 Hopper Launch,2022-03-22,AI Hardware,-22,2022-02-17,24.459617614746094,-7.55913468396926,-7.620172842030149,810595000
H100 Hopper Launch,2022-03-22,AI Hardware,-21,2022-02-18,23.596294403076172,-3.529585888331488,-10.88079818506288,761255000
H100 Hopper Launch,2022-03-22,AI Hardware,-20,2022-02-22,23.34477996826172,-1.0659064958168374,-11.830725546228404,633422000
H100 Hopper Launch,2022-03-22,AI Hardware,-19,2022-02-23,22.343721389770508,-4.28814741390664,-15.611554008578066,566511000
H100 Hopper Launch,2022-03-22,AI Hardware,-18,2022-02-24,23.70208740234375,6.0794081204178285,-10.481235970281144,735801000
H100 Hopper Launch,2022-03-22,AI Hardware,-17,2022-02-25,24.110292434692383,1.722232415311531,-8.939514798375093,528866000
H100 Hopper Launch,2022-03-22,AI Hardware,-16,2022-02-28,24.337858200073242,0.9438531946357243,-8.080037499748771,477319000
H100 Hopper Launch,2022-03-22,AI Hardware,-15,2022-03-01,23.431608200073242,-3.7236226480984014,-11.502790041531675,412056000
H100 Hopper Launch,2022-03-22,AI Hardware,-14,2022-03-02,24.17729949951172,3.1824162177487514,-8.686440479558222,389642000
H100 Hopper Launch,2022-03-22,AI Hardware,-13,2022-03-03,23.672183990478516,-2.0892139299651946,-10.594176085006346,365095000
H100 Hopper Launch,2022-03-22,AI Hardware,-12,2022-03-04,22.895559310913086,-3.280747901747494,-13.527355777137561,431415000
H100 Hopper Launch,2022-03-22,AI Hardware,-11,2022-03-07,21.314346313476562,-6.9061994772184665,-19.499329080393867,450821000
H100 Hopper Launch,2022-03-22,AI Hardware,-10,2022-03-08,21.476058959960938,0.7587032888835443,-18.888567842553496,557467000
H100 Hopper Launch,2022-03-22,AI Hardware,-9,2022-03-09,22.973421096801758,6.972238899289862,-13.23328501790092,492742000
H100 Hopper Launch,2022-03-22,AI Hardware,-8,2022-03-10,22.618051528930664,-1.5468726506761565,-14.575455601849141,428066000
H100 Hopper Launch,2022-03-22,AI Hardware,-7,2022-03-11,22.06103515625,-2.462707152153165,-16.679211966436657,367209000
H100 Hopper Launch,2022-03-22,AI Hardware,-6,2022-03-14,21.292390823364258,-3.484171651247203,-19.582251242697847,385354000
H100 Hopper Launch,2022-03-22,AI Hardware,-5,2022-03-15,22.9324893951416,7.702745010568068,-13.387877112683588,491996000
H100 Hopper Launch,2022-03-22,AI Hardware,-4,2022-03-16,24.45280647277832,6.629533547102873,-7.6458973700109905,671422000
H100 Hopper Launch,2022-03-22,AI Hardware,-3,2022-03-17,24.72233009338379,1.1022195791943634,-6.627952368633993,471941000
H100 Hopper Launch,2022-03-22,AI Hardware,-2,2022-03-18,26.406356811523438,6.811763744673605,-0.26766908042124005,730719000
H100 Hopper Launch,2022-03-22,AI Hardware,-1,2022-03-21,26.686857223510742,1.0622457841851896,0.7917334002415899,591727000
H100 Hopper Launch,2022-03-22,AI Hardware,0,2022-03-22,26.47722816467285,-0.7855142217840894,0.0,547007000
H100 Hopper Launch,2022-03-22,AI Hardware,1,2022-03-23,25.588802337646484,-3.355433663602847,-3.355433663602847,502120000
H100 Hopper Launch,2022-03-22,AI Hardware,2,2022-03-24,28.100364685058594,9.815083622405707,6.130311338825889,877379000
H100 Hopper Launch,2022-03-22,AI Hardware,3,2022-03-25,27.643173217773438,-1.6269947824849806,4.403576710708124,579016000
H100 Hopper Launch,2022-03-22,AI Hardware,4,2022-03-28,28.169240951538086,1.9030656488684405,6.390445315279636,425494000
H100 Hopper Launch,2022-03-22,AI Hardware,5,2022-03-29,28.60546875,1.5485962124871966,8.038003721880326,488984000
H100 Hopper Launch,2022-03-22,AI Hardware,6,2022-03-30,27.64117431640625,-3.371014270107875,4.396027199276054,463487000
H100 Hopper Launch,2022-03-22,AI Hardware,7,2022-03-31,27.237886428833008,-1.4590114115877961,2.8728772491943166,523440000
H100 Hopper Launch,2022-03-22,AI Hardware,8,2022-04-01,26.664899826049805,-2.1036382697324885,0.7088040342053459,517235000
H100 Hopper Launch,2022-03-22,AI Hardware,9,2022-04-04,27.311758041381836,2.4258790378057116,3.1518778004959502,397120000
H100 Hopper Launch,2022-03-22,AI Hardware,10,2022-04-05,25.885276794433594,-5.22295651853274,-2.235699925073975,436615000
H100 Hopper Launch,2022-03-22,AI Hardware,11,2022-04-06,24.363964080810547,-5.8771351981455,-7.981440015998054,703833000
H100 Hopper Launch,2022-03-22,AI Hardware,12,2022-04-07,24.165313720703125,-0.8153449883957165,-8.731708733221522,557992000
H100 Hopper Launch,2022-03-22,AI Hardware,13,2022-04-08,23.078235626220703,-4.498506028295801,-12.837418317780113,524781000
H100 Hopper Launch,2022-03-22,AI Hardware,14,2022-04-11,21.878355026245117,-5.199186885033457,-17.36916383325867,575207000
H100 Hopper Launch,2022-03-22,AI Hardware,15,2022-04-12,21.466083526611328,-1.884380700190813,-18.926243362391027,662258000
H100 Hopper Launch,2022-03-22,AI Hardware,16,2022-04-13,22.163846969604492,3.250539121997509,-16.2909091852125,516943000
H100 Hopper Launch,2022-03-22,AI Hardware,17,2022-04-14,21.22051239013672,-4.256186124915329,-19.853723893764254,569097000
H100 Hopper Launch,2022-03-22,AI Hardware,18,2022-04-18,21.74458885192871,2.4696692151296995,-17.87437598569569,525701000
H100 Hopper Launch,2022-03-22,AI Hardware,19,2022-04-19,22.158857345581055,1.9051567103583134,-16.309754148863544,512781000
H100 Hopper Launch,2022-03-22,AI Hardware,20,2022-04-20,21.44411849975586,-3.2255221227268316,-19.009201543356426,468974000
H100 Hopper Launch,2022-03-22,AI Hardware,21,2022-04-21,20.147411346435547,-6.0469128322298555,-23.90664452815662,656209000
H100 Hopper Launch,2022-03-22,AI Hardware,22,2022-04-22,19.480587005615234,-3.3097271374185055,-26.42512696398055,624713000
H100 Hopper Launch,2022-03-22,AI Hardware,23,2022-04-25,19.866907119750977,1.9831030452233556,-24.966061416284024,641566000
H100 Hopper Launch,2022-03-22,AI Hardware,24,2022-04-26,18.75486946105957,-5.5974372457092585,-29.166039041491555,653143000
H100 Hopper Launch,2022-03-22,AI Hardware,25,2022-04-27,18.382530212402344,-1.9852937362763723,-30.572301231557276,499460000
H100 Hopper Launch,2022-03-22,AI Hardware,26,2022-04-28,19.747116088867188,7.423275581204725,-25.41849182228709,570327000
H100 Hopper Launch,2022-03-22,AI Hardware,27,2022-04-29,18.514293670654297,-6.243050441719522,-30.07465299801688,500435000
H100 Hopper Launch,2022-03-22,AI Hardware,28,2022-05-02,19.498559951782227,5.31625077703084,-26.35724619468245,572049000
H100 Hopper Launch,2022-03-22,AI Hardware,29,2022-05-03,19.56743621826172,0.35323770909141405,-26.097112218228713,475751000
H100 Hopper Launch,2022-03-22,AI Hardware,30,2022-05-04,20.29814338684082,3.7343020333811205,-23.337355177066655,648855000
DGX-1 Launch,2016-04-05,AI Hardware,-30,2016-02-22,0.7688540816307068,3.54796547424745,-12.152223801533369,449668000
DGX-1 Launch,2016-04-05,AI Hardware,-29,2016-02-23,0.7708055973052979,0.2538213324499772,-11.929247405458753,369380000
DGX-1 Launch,2016-04-05,AI Hardware,-28,2016-02-24,0.776171863079071,0.6961892586838214,-11.316108285853543,336852000
DGX-1 Launch,2016-04-05,AI Hardware,-27,2016-02-25,0.7778793573379517,0.2199891982823221,-11.121013303466032,349616000
DGX-1 Launch,2016-04-05,AI Hardware,-26,2016-02-26,0.7727569937705994,-0.6585035994375765,-11.706284630006358,361964000
DGX-1 Launch,2016-04-05,AI Hardware,-25,2016-02-29,0.7677381634712219,-0.6494707055174631,-12.279726446147432,323344000
DGX-1 Launch,2016-04-05,AI Hardware,-24,2016-03-01,0.8017675280570984,4.432418004599037,-8.391597247462935,348700000
DGX-1 Launch,2016-04-05,AI Hardware,-23,2016-03-02,0.8064188361167908,0.5801317585115706,-7.860147809630281,233812000
DGX-1 Launch,2016-04-05,AI Hardware,-22,2016-03-03,0.7993194460868835,-0.8803601443752807,-8.671310345400595,302004000
DGX-1 Launch,2016-04-05,AI Hardware,-21,2016-03-04,0.7968711256980896,-0.3063006162029258,-8.951050684582684,175304000
DGX-1 Launch,2016-04-05,AI Hardware,-20,2016-03-07,0.7917299866676331,-0.6451656817095364,-9.538467259122873,239968000
DGX-1 Launch,2016-04-05,AI Hardware,-19,2016-03-08,0.7772859334945679,-1.8243660611946488,-11.188816760883913,274940000
DGX-1 Launch,2016-04-05,AI Hardware,-18,2016-03-09,0.7767964005470276,-0.06297977699653012,-11.244749846035894,222788000
DGX-1 Launch,2016-04-05,AI Hardware,-17,2016-03-10,0.7755721807479858,-0.15759854167445297,-11.38462682593805,286084000
DGX-1 Launch,2016-04-05,AI Hardware,-16,2016-03-11,0.7887920141220093,1.7045265034227874,-9.874154304079163,277400000
DGX-1 Launch,2016-04-05,AI Hardware,-15,2016-03-14,0.7907508611679077,0.24833505040979809,-9.65034023973793,190312000
DGX-1 Launch,2016-04-05,AI Hardware,-14,2016-03-15,0.7868337035179138,-0.4953719107189336,-10.097907075620405,226216000
DGX-1 Launch,2016-04-05,AI Hardware,-13,2016-03-16,0.8103358149528503,2.986922310249196,-7.412601404681151,363644000
DGX-1 Launch,2016-04-05,AI Hardware,-12,2016-03-17,0.8034811019897461,-0.8459101568283889,-8.195807613342133,353680000
DGX-1 Launch,2016-04-05,AI Hardware,-11,2016-03-18,0.8277176022529602,3.0164368773820227,-5.42659209920825,545512000
DGX-1 Launch,2016-04-05,AI Hardware,-10,2016-03-21,0.8301658630371094,0.2957845498857692,-5.146858570337265,337780000
DGX-1 Launch,2016-04-05,AI Hardware,-9,2016-03-22,0.8286969661712646,-0.17694016716982564,-5.3146918773487535,242012000
DGX-1 Launch,2016-04-05,AI Hardware,-8,2016-03-23,0.8428963422775269,1.7134581983407005,-3.6922987026970278,429008000
DGX-1 Launch,2016-04-05,AI Hardware,-7,2016-03-24,0.844120442867279,0.1452255192429197,-3.552435343417093,244956000
DGX-1 Launch,2016-04-05,AI Hardware,-6,2016-03-28,0.8526889085769653,1.015076199384679,-2.5734190697019654,265388000
DGX-1 Launch,2016-04-05,AI Hardware,-5,2016-03-29,0.8663984537124634,1.6078015085686514,-1.0069930317577747,261812000
DGX-1 Launch,2016-04-05,AI Hardware,-4,2016-03-30,0.8754564523696899,1.045477241841053,0.027956327109324164,376700000
DGX-1 Launch,2016-04-05,AI Hardware,-3,2016-03-31,0.8722739219665527,-0.3635281223323794,-0.3356734243340709,379884000
DGX-1 Launch,2016-04-05,AI Hardware,-2,2016-04-01,0.8850045204162598,1.4594725497474093,1.1189000639283853,348292000
DGX-1 Launch,2016-04-05,AI Hardware,-1,2016-04-04,0.8764356970787048,-0.9682236802050048,0.13984292834661183,393940000
DGX-1 Launch,2016-04-05,AI Hardware,0,2016-04-05,0.875211775302887,-0.13964764099606564,0.0,339568000
DGX-1 Launch,2016-04-05,AI Hardware,1,2016-04-06,0.8764356970787048,0.13984292834661183,0.13984292834661183,453376000
DGX-1 Launch,2016-04-05,AI Hardware,2,2016-04-07,0.867377758026123,-1.0334972757012673,-0.895099620209383,378104000
DGX-1 Launch,2016-04-05,AI Hardware,3,2016-04-08,0.8730084300041199,0.6491602909913796,-0.2517499605172224,255936000
