Date,Close,Volume,Return,Cumulative_Return_Pct,Event,Event_Description
2020-01-02,5.971076965332031,237536000,1.9591686385806106,0.0,,
2020-01-03,5.875504970550537,205384000,-1.6005821954127142,-1.6005821954127142,,
2020-01-06,5.900144577026367,262636000,0.4193615118926797,-1.187932909213807,,
2020-01-07,5.971574783325195,314856000,1.21065179617732,0.00833715586072703,,
2020-01-08,5.9827752113342285,277108000,0.18756238371675504,0.195915176945749,,
2020-01-09,6.048480987548828,255112000,1.0982491217474077,1.296315935403336,,
2020-01-10,6.080835819244385,316296000,0.534924913580137,1.838175165880651,,
2020-01-13,6.271486282348633,319840000,3.135267400262398,5.031074272878633,,
2020-01-14,6.1545090675354,359088000,-1.8652231631673954,3.07201034701734,,
2020-01-15,6.1119489669799805,263104000,-0.6915271403193035,2.3592394213949985,,
2020-01-16,6.1955742835998535,284192000,1.3682266830377987,3.7597458477130585,,
2020-01-17,6.204286098480225,253792000,0.14061351670711097,3.9056460752759037,,
2020-01-21,6.170935153961182,217916000,-0.5375468505105285,3.347104547295632,,
2020-01-22,6.2249436378479,239240000,0.8752074448886482,4.251606100370409,,
2020-01-23,6.293387413024902,244516000,1.0995083515433102,5.397861216062028,,
2020-01-24,6.234152317047119,373512000,-0.9412275471106235,4.40582751223102,,
2020-01-27,5.97829532623291,470536000,-4.104118375718457,0.12088875998061965,,
2020-01-28,6.171681880950928,310976000,3.234810998202664,3.3596102810867334,,
2020-01-29,6.111202239990234,258848000,-0.9799539595092499,2.346733687603897,,
2020-01-30,6.117921352386475,290504000,0.10994747240193892,2.45926133437937,,
2020-01-31,5.884465217590332,370420000,-3.8159388025652885,-1.4505213757009972,,
2020-02-03,5.981531620025635,255564000,1.6495365142977336,0.1750882588568814,,
2020-02-04,6.150773525238037,271544000,2.829407515723825,3.0094497349359317,,
2020-02-05,6.241122245788574,208220000,1.4689001339394991,4.5225556800627675,,
2020-02-06,6.327983856201172,218284000,1.3917626829247132,5.977261605257067,,
2020-02-07,6.26177978515625,189752000,-1.0462111242594996,4.8685157051572725,,
2020-02-10,6.545013427734375,529608000,4.523213084713373,9.611942129277672,,
2020-02-11,6.667466163635254,638556000,1.870931775051643,11.662706783825527,,
2020-02-12,6.783200263977051,374644000,1.7358033397007366,13.60095177737941,,
2020-02-13,6.739394664764404,528016000,-0.6457954580123659,12.86732199054228,,
2020-02-14,7.2125325202941895,1041924000,7.020480014377162,20.791149773651018,,
2020-02-18,7.3812785148620605,620164000,2.3396219579331357,23.617206036995242,,
2020-02-19,7.832510948181152,694332000,6.113201560008119,31.174175004887307,,
2020-02-20,7.6831793785095215,810052000,-1.9065606248058753,28.673259834330178,,
2020-02-21,7.31905460357666,768180000,-4.739246046387358,22.57511745487395,,
2020-02-24,6.80161714553833,856916000,-7.069730806291153,13.909386615319153,,
2020-02-25,6.522115707397461,1055496000,-4.109338002422181,9.22846490280984,,
2020-02-26,6.661492824554443,747732000,2.1369924026171327,11.562668899278217,,
2020-02-27,6.290677547454834,906416000,-5.566549223512995,5.352478019935059,,
2020-02-28,6.725744724273682,1133252000,6.916062276866719,12.638721010016084,,
2020-03-02,6.88413143157959,890744000,2.354931889315992,15.291286170798625,,
2020-03-03,6.62164831161499,652792000,-3.8128720024215412,10.895376999160543,,
2020-03-04,7.085354804992676,597408000,7.002886163016253,18.66125401045946,,
2020-03-05,6.805935382843018,540328000,-3.9436193365047334,13.98170585236398,,
2020-03-06,6.625383377075195,515412000,-2.652861004572171,10.95792962546045,,
2020-03-09,6.112366676330566,614160000,-7.7432002277746275,2.366234965967795,,
2020-03-10,6.50186014175415,580648000,6.3722202225179325,8.88923689149943,,
2020-03-11,6.138017654418945,499964000,-5.595975296341016,2.795822094676881,,
2020-03-12,5.386920928955078,816540000,-12.236796434157037,-9.78309339786697,,
2020-03-13,5.997809886932373,634836000,11.340225075399267,0.4477068668776507,,
2020-03-16,4.891088962554932,726972000,-18.452084098042032,-18.08698847875335,,
2020-03-17,5.410829544067383,833632000,10.626275365086734,-9.382686314670451,,
2020-03-18,5.050970554351807,874268000,-6.650717543119389,-15.40938789304419,,
2020-03-19,5.303743362426758,765512000,5.00444034181049,-11.17610117537926,,
2020-03-20,5.123938083648682,804636000,-3.3901579788318648,-14.18737166849169,,
2020-03-23,5.296770095825195,643876000,3.373030847660874,-11.292885243681328,,
2020-03-24,6.205506324768066,1101644000,17.156421979861246,3.9260816900724693,,
2020-03-25,6.116849422454834,793432000,-1.4286812013932781,2.441309297621763,,
2020-03-26,6.406230449676514,696108000,4.73088361729761,7.2876884165281375,,
2020-03-27,6.293914318084717,638828000,-1.753232770411317,5.406685504592779,,
2020-03-30,6.614175796508789,602252000,5.088430859375448,10.770231817653308,,
